810459,Citiraya Centre,D14,30 Lorong 27 Geylang,388164,Office,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19296/citiraya-centre,"Citiraya Centre is a commercial property located at 30, Lorong 27 Geylang, 388164 in District 14. Citiraya Centre is primarily used for Office rental and sale. Citiraya Centre is close to Aljunied MRT Station (EW9) and Dakota MRT Station (CC8). It is near to several bus stops located at Aljunied Station – 81011, after Lorong 28 Geylang – 81029 and opposite SCN Centre - 81231.


Amenities near Citiraya Centre

Citiraya Centre is near to several eateries located at nearby buildings such as Hong Qin Fish & Duck Porridge at Blk 134, Geylang East Avenue 1 and Hokee Pau at 43 Lorong 27 Geylang.

Citiraya Centre is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery, retail shopping, banks and more.

Citiraya Centre is accessible via Sims Avenue, Aljunied Road and Geylang East Central."
810460,Cititech Industrial Building,D14,629 Aljunied Road,389838,Light Industrial (B1),N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19297/cititech-industrial-building,"Cititech Industrial Building is a commercial property located at 629, Aljunied Road, 389838 in District 14. Cititech Industrial Building is primarily used for Light Industrial (B1) rental and sale. Cititech Industrial Building is close to MacPherson MRT Station (CC10) and Aljunied MRT Station (EW9). It is near to several bus stops located opposite Canossa Convent Primary – 70021, after Canossa Convent Primary – 70029 and after Jalan Anggerek - 70151.


Amenities near Cititech Industrial Building

Cititech Industrial Building is near to several eateries located at nearby buildings such as Thai’s Foods at AIC Canteen and 9 Plus Café at 2 Soon Wing Industrial.

Cititech Industrial Building is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery, retail shopping, banks and more.

Cititech Industrial Building is accessible via Aljunied Road, MacPherson Road and Pan Island Expressway."
810461,City Gate,D07,371 Beach Road,199597,Mall Shop,Bayfront Ventures Pte Ltd,99-year Leasehold,N/A,N/A,118,https://www.commercialguru.com.sg/project/19686/city-gate,"City Gate is a 99-year Leasehold commercial property located at 371, Beach Road, 199597 in District 07. City Gate is primarily used for Office rent and sale. City Gate is close to Nicoll Highway MRT Station (CC5), Lavender MRT Station (EW11) and Bugis MRT Station (EW12). It is near to several bus stops located at St.John Headquarters – 01419 and at Sultan Plaza – 01239.


Amenities near City Gate

City Gate is near to several eateries located at nearby buildings such as Golden Mile Food Centre and Pizza Hut.

City Gate is within reasonable distance to Prime Supermarket. It is also close Golden Mile Complex for an array of amenities such as grocery and retail shopping, banks and more.

City Gate is accessible via Beach Road, Jalan Sultan and Kallang Road.

To read an in-depth review of City Gate, click here"
810462,City Hall Square,D07,10 Coleman Street,179809,Mall Shop,Park Hotel Group,Unknown Tenure,2019,3,70,https://www.commercialguru.com.sg/project/23768/city-hall-square,City Hall Square
810463,City House,D01,36 Robinson Road,068877,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19298/city-house,"City House is a commercial property located at 36 Robinson Road,Singapore 068877 in District 01. This commercial space is primarily used for Office rental and sale. City House is close to Raffles Place MRT Station. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop Prudential Tower - 03021, Bus Stop Opp Pwc Bldg - 03041 and Bus Stop Opp Aia Tower - 03031.

You can also see from the map above how to get there via other means of transport.

Amenities near City House

City House is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to Golden Shoe Car Park and The Arcade for an array of amenities such as grocery and retail shopping, banks and more.

City House is also close to several eateries such as, Lau Pa Sat, 7 Raffles Place and Market Street Food Centre."
810464,City Industrial Building,D13,71 Tannery Lane,347807,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19299/city-industrial-building,"City Industrial Building is a commercial property located at 71, Tannery Lane, 347807 in District 13. City Industrial Building is primarily used for Light Industrial (B1) rental and sale. City Industrial Building is close to Potong Pasir MRT Station (NE10) and MacPherson MRT Station (CC10). It is near to several bus stops located opposite Canossa Convent Primary – 70021, after Canossa Convent Primary – 70029 and after Jalan Anggerek - 70151.


Amenities near City Industrial Building

City Industrial Building is near to several eateries located at nearby buildings such as Soon Wing Industrial Building Canteen and 9 Plus Café at 2 Soon Wing Industrial.

City Industrial Building is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery, retail shopping, banks and more.

City Industrial Building is accessible via Aljunied Road, Kallang Pudding Road and Pan Island Expressway."
810465,City Plaza,D14,810 Geylang Road,409286,Office,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19300/city-plaza,"City Plaza is a Freehold commercial property located at 810, Geylang Road, 409286 in District 14. City Plaza is primarily used for Light Industrial (B1) rental and sale. City Plaza is close to paya Lebar MRT Station (EW8/CC9) and Dakota MRT Station (CC8). It is near to several bus stops located at City Plaza – 82109, opposite City Plaza – 82231 and at Tanjong Katong Complex - 82119.


Amenities near City Plaza

City Plaza is near to several eateries located at nearby buildings such Arnold’s Fried Chicken Fast Food Restaurant at City Plaza and Little Vietnam Restaurant and Café at Grandlink Square.

City Plaza is within reasonable distance to Sheng Siong Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery, retail shopping, banks and more.

City Plaza is accessible via Geylang Road, Guillemard Road and Tanjong Katong Road."
810466,City Square Mall,D08,180 Kitchener Road,208539,Mall Shop,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19301/city-square-mall,"City Square Mall is a commercial property located at 180, Kitchener Road, 208539 in District 08. City Square Mall is primarily used for Mall Shop rental and sale. City Square Mall is close to Farrer Park MRT Station (NE8) and Little India MRT Station (NE7). It is near to several bus stops located at Sri Srinivisa Perumal Temple – 07211, before Tai Hoe Hotel – 07231 and after Allenby Road - 07319.

Amenities near City Square Mall

City Square Mall has several eateries located within its building such Subway and Food Republic.

City Square Mall is within reasonable distance to NTUC FairPrice. It also has an array of amenities such as grocery, retail shopping, banks and more.

City Square Mall is accessible via Serangoon Road, Kitchener Link and Verdun Road."
810467,City Warehouse,D14,5 Kaki Bukit Road 2,417839,Factory/Workshop (B2) ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19302/city-warehouse,"City Warehouse is a commercial property located at 5, Kaki Bukit Road 2, 417839 in District 14. City Warehouse is primarily used for Factory/Workshop (B2) rental and sale. City Warehouse is close to Tai Seng MRT Station (CC11) and MacPherson MRT Station (CC10). It is near to several bus stops located opposite Comfort Driving Centre – 71071, at Comfort Driving Centre – 71079 and opposite Gordon Warehouse Building - 71031.


Amenities near City Warehouse

City Warehouse is near to several eateries located at nearby buildings such as Canteen at Comfort Driving Centre.

City Warehouse is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery, retail shopping, banks and more.

City Warehouse is accessible via Airport Road, Bartley Road East and Eunos Link."
810468,Citylink Mall,D01,1 Raffles Link,039393,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19303/citylink-mall,"Citylink Mall is a commercial property located at 1 Raffles Link, Singapore 039393 in District 01. This commercial space is primarily used for Office rental and sale. Citylink Mall is close to     Esplanade MRT Station, City Hall MRT Station and Promenade MRT Station. It is near several bus stops located Bus Stop One Raffles Link - 02119, Bus Stop Suntec Convention Centre - 02151 and Bus Stop Pan Pacific Hotel - 02089.

You can also see from the map above how to get there via other means of transport.

Amenities near Citylink Mall

Citylink Mall is near to Jasons Market Place and Cold Storage Funan DigitaLife Mall. It is close to Esplanade Mall and Millenia Walk for an array of amenities such as grocery and retail shopping, banks and more.

Citylink Mall is also close to several eateries such as, Food Republic Singapore International Convention & Exhibition Centre, Food Republic - Suntec Convention Centre and Koufu (Millenia Walk)."
810469,Cityneon Design Centre,D13,84 Genting Lane,349584,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19304/cityneon-design-centre,"Cityneon Design Centre is a commercial property located at 84, Genting Lane, 349584 in District 13. Cityneon Design Centre is primarily used for Light Industrial (B1) rental and sale. Cityneon Design Centre is close to Aljunied MRT Station (EW9), Potong Pasir MRT Station (NE10) and MacPherson MRT Station (CC10). It is near to several bus stops located at Flextronic – 70311, opposite Flextronic – 70319 and opposite Foster/Sanyo - 70329.


Amenities near Cityneon Design Centre

Cityneon Design Centre is near to several eateries located at nearby buildings such as Canteen at Sindo Building and Canteen at Media Centre.

Cityneon Design Centre is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Leisure Park for an array of amenities such as grocery, retail shopping, banks and more.

Cityneon Design Centre is accessible via Aljunied Road, Genting Lane and Pan Island Expressway."
810470,Cityvibe,D05,3151 Commonwealth Ave West,129581,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19305/cityvibe,"Cityvibe is a commercial property located at 3151, Commonwealth Ave West, 129581 in District 05. Cityvibe is primarily used for Office rental and sale. Cityvibe is close to Clementi MRT Station (EW23) and Dover MRT Station (EW22). It is near to several bus stops located at Clementi Station – 17171, at NTUC Fairprice, Clementi Avenue 3 – 17239 and at Blk 329, Commonwealth Avenue West - 17169.


Amenities near Cityvibe

Cityvibe is near to several eateries located at nearby buildings such as Kopitiam at 450 Clementi Avenue 3 and and Long John Silver’s at Cityvibe.

Cityvibe is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Clementi Mall for an array of amenities such as grocery, retail shopping, banks and more.

Cityvibe is accessible via Commonwealth Avenue West, Clementi Avenue 3 and Ayer Rajah Expressway."
